0.21875,0.1875
0.2,0.1
0.166666666667,0.166666666667
0.166666666667,0.125
0.15625,0.0
0.107142857143,0.0
0.291666666667,0.0
0.166666666667,0.333333333333
0.166666666667,0.166666666667
0.125,0.125
0.142857142857,0.0
0.233333333333,0.0
0.111111111111,0.0
0.125,0.0
0.0,0.0
0.178571428571,0.333333333333
0.238095238095,0.0
0.0,0.0
0.0952380952381,0.0
0.0625,0.375
0.05,0.1
0.0625,0.0
0.338888888889,0.333333333333
0.107142857143,0.142857142857
0.0833333333333,0.0833333333333
0.0555555555556,0.0
0.111111111111,0.0
0.285714285714,0.142857142857
0.047619047619,0.0
0.238095238095,0.0
0.3,0.0
0.5,0.142857142857
0.214285714286,0.214285714286
0.142857142857,0.142857142857
0.178571428571,0.142857142857
0.333333333333,0.0
0.0,0.4
0.142857142857,0.142857142857
0.166666666667,0.0
0.25,0.0
0.119047619048,0.142857142857
0.1,0.0
0.3,0.0
0.0,0.0
0.0714285714286,0.142857142857
0.0833333333333,0.0
0.0,0.0
0.133333333333,0.0
0.25,0.0
0.03125,0.0
0.119047619048,0.0714285714286
0.0,0.0
0.208333333333,0.25
0.0833333333333,0.0
0.178571428571,0.0
0.270833333333,0.25
0.3,0.4
0.183333333333,0.0
0.214285714286,0.047619047619
0.197916666667,0.125
0.2,0.2
0.0714285714286,0.0
0.194444444444,0.0
0.208333333333,0.0
0.0833333333333,0.0
0.316666666667,0.166666666667
0.270833333333,0.0625
0.194444444444,0.0
0.0833333333333,0.0
0.0,0.214285714286
0.0952380952381,0.0
0.166666666667,0.0
0.319047619048,0.285714285714
0.0555555555556,0.0
0.238095238095,0.142857142857
0.3,0.0
0.1,0.2
0.0833333333333,0.0
0.0972222222222,0.166666666667
0.0833333333333,0.111111111111
0.446666666667,0.2
0.0833333333333,0.0
0.0,0.0
0.1,0.285714285714
0.119047619048,0.285714285714
0.0,0.2
0.333333333333,0.166666666667
0.0,0.0
0.119047619048,0.142857142857
0.0,0.0
0.114583333333,0.125
0.166666666667,0.4
0.107142857143,0.142857142857
0.0,0.0
0.375,0.166666666667
0.166666666667,0.0
0.2125,0.25
0.333333333333,0.0
0.0416666666667,0.0
0.0666666666667,0.1
0.166666666667,0.0
0.208333333333,0.125
0.142857142857,0.0
0.0,0.2
0.0416666666667,0.3125
0.0,0.2
0.260416666667,0.125
0.214285714286,0.142857142857
0.2,0.166666666667
0.260416666667,0.125
0.375,0.25
0.208333333333,0.0
0.047619047619,0.0
0.208333333333,0.0625
0.222222222222,0.0
0.166666666667,0.166666666667
0.0357142857143,0.142857142857
0.05,0.0
0.0,0.142857142857
0.0,0.0
0.05,0.0
0.0555555555556,0.0
0.142857142857,0.0
0.240476190476,0.285714285714
0.0833333333333,0.125
0.25,0.166666666667
0.138888888889,0.166666666667
0.214285714286,0.0714285714286
0.0714285714286,0.142857142857
0.104166666667,0.0
0.166666666667,0.333333333333
0.222222222222,0.166666666667
0.0555555555556,0.166666666667
0.291666666667,0.333333333333
0.119047619048,0.285714285714
0.0555555555556,0.166666666667
0.5,0.25
0.0,0.0
0.138888888889,0.166666666667
0.3,0.0
0.266666666667,0.0
0.0,0.0555555555556
0.333333333333,0.3125
0.0,0.0555555555556
0.047619047619,0.0
0.142857142857,0.0952380952381
0.0972222222222,0.333333333333
0.138888888889,0.0
0.347619047619,0.0357142857143
0.277777777778,0.0
0.0571428571429,0.142857142857
0.261904761905,0.142857142857
0.333333333333,0.0
0.08,0.0
0.0555555555556,0.166666666667
0.25,0.166666666667
0.119047619048,0.142857142857
0.3125,0.25
0.166666666667,0.0
0.466666666667,0.2
0.314285714286,0.0
0.0714285714286,0.0
0.666666666667,0.0
0.145833333333,0.25
0.142857142857,0.142857142857
0.0,0.0
0.125,0.0
0.125,0.0
0.2,0.333333333333
0.0714285714286,0.0
0.111111111111,0.0
0.333333333333,0.0
0.119047619048,0.166666666667
0.190476190476,0.0
0.333333333333,0.0
0.0,0.0
0.0,0.25
0.2,0.0
0.0,0.0
0.0,0.25
0.0714285714286,0.0
0.111111111111,0.0
0.333333333333,0.0
0.0625,0.0625
0.0714285714286,0.0
0.1875,0.125
0.333333333333,0.25
0.208333333333,0.125
0.166666666667,0.0
0.285714285714,0.0
0.202380952381,0.0
0.0,0.0
0.111111111111,0.0
0.190476190476,0.0
0.333333333333,0.0
0.333333333333,0.25
0.0714285714286,0.142857142857
0.333333333333,0.0
0.0714285714286,0.0
0.1875,0.125
0.0625,0.0625
0.138888888889,0.0
0.166666666667,0.0
0.208333333333,0.0
0.0714285714286,0.142857142857
0.119047619048,0.142857142857
0.0625,0.125
0.1,0.0
0.135416666667,0.125
0.125,0.125
0.233333
