3.905425056457889621e-02,1.843117460816852127e-01,1.756399677219137589e-01,1.137538849002035085e-01,-8.723290124651504607e-02,4.839265176397462842e-02,-1.554992464167883337e-01,-7.074156122535545099e-02,-1.083262114389444974e-01,2.597556496672311921e-01,5.709473116191081561e-04,1.597584360938195391e-01,-1.034894082218979217e-01,1.119130968316955355e-01,-6.238794376631377758e-02,-6.693878093568061960e-02,-4.629051724129580603e-02,5.025995324087671051e-02,-1.258591496470170060e-02,3.707710782432963037e-02,1.732518671515551889e-01,-1.055574540766413966e-01,1.468558752802963385e-01,-8.057046048004290473e-02,-2.350034891164094475e-01,1.130796868010380263e-01,-1.826565518719363013e-01,3.047337531930167237e-02,-1.046484229316992226e-01,-9.856548952012771092e-02,3.438410305743839768e-01,-2.464231928747457334e-01,9.835338225297450554e-02,9.600505179520718579e-02,1.052847447331587381e-02,-1.055082148896236832e-01,9.096750420031922413e-02,-1.494201006349874239e-01,8.821957880175439193e-02,-2.967797306747725350e-01,1.293930082229797773e-01,-2.953972458085063479e-01,-1.806207008702428451e-01,-8.922898213561727965e-02,-1.930176131093920278e-01,-4.433988790944068392e-02,-8.502281927537434433e-03,-4.242334724552089542e-02,-1.552947144091763598e-01,3.879290411040802605e-02
1.410473281565261250e-01,9.039874356344565487e-02,-3.784260635233875625e-02,1.834269346577030169e-01,1.310764281187228042e-01,-8.209913962675724486e-02,1.986545421967879643e-01,-2.476318306887535098e-02,1.261500422290490198e-01,8.988904200381246656e-02,2.780170438359865770e-01,2.273750219239314696e-01,-9.509106049654969528e-02,1.796971442749792924e-01,-1.140134574528899464e-01,-3.211338581723411495e-02,-2.058581784022478767e-01,2.373721726858360470e-01,-1.301642154562032694e-01,7.472049859395542282e-02,-6.664402581212787793e-03,-2.290813189905147040e-01,1.477784513281630019e-01,6.114012399222590322e-02,-2.143393498473035175e-01,-1.099489703378749156e-01,-1.350731008631428920e-01,-9.575607884044883000e-02,-3.054271749184078177e-01,-2.182485201780526296e-01,1.040491200961119328e-01,1.531970382947358267e-01,-7.843935117497026488e-02,1.309692376619759069e-01,5.707782443755261836e-02,-1.163716475013217289e-01,-1.002274521790337547e-02,-1.766979990464079275e-01,1.394416588656644529e-01,4.147614408002443798e-02,-6.781655815531843767e-02,-2.439129781077386538e-01,-9.974618890384358283e-02,1.870998484715406113e-02,2.858266342561177967e-02,-4.706536075325558170e-03,1.495241244808982461e-01,-6.904377950705332945e-02,-2.543913921448334378e-02,-9.437135314410624587e-02
6.470689982306190857e-02,2.315204316221015912e-01,-1.750605781387802318e-01,3.443281795624547614e-02,-1.924250619581245325e-01,-1.456767511100396095e-01,7.633619223119179897e-02,-1.001924937845775215e-01,-1.386016629648450516e-01,-1.331608154453271520e-01,5.637317552748433852e-02,1.248000042885505229e-01,-1.231621520813806631e-01,-1.135282584482482093e-01,3.645710938318858646e-02,-1.512277518651003738e-01,-1.155308803862320766e-01,-5.215123676192413155e-03,-7.176031847929720264e-02,-6.015088976937995463e-02,2.760512314333567543e-02,7.754426624066987350e-02,3.484995561871100933e-01,1.523365073835152537e-02,-5.731038092497182240e-02,1.901678235248694671e-01,-2.611534577738735541e-01,-7.836228944888149264e-03,-1.227666839078743882e-01,7.235803521642313052e-02,2.896488357552850501e-01,-7.630549378849953157e-02,-2.008219889298332173e-01,-2.686113735573481681e-02,-1.440858494622814789e-01,-1.538497600291693912e-01,1.019748092514757010e-01,-8.221042952989468522e-02,1.939960999076700277e-01,2.099412322001835418e-01,1.182504012506177260e-01,-2.035126171422732000e-01,6.376608284408119554e-02,-1.642493089388619987e-01,-1.461227814244508115e-02,-6.148898071261352932e-02,2.119998336513121209e-02,-3.518222111608614727e-02,1.769458236782348315e-01,2.284505873528747122e-01
2.993831010964850825e-02,1.137056747043138222e-01,1.222231397342520426e-01,1.373209824123418354e-01,3.133656510396068406e-01,1.117776180329318053e-01,2.697172174173753101e-01,5.602201199493374306e-03,-1.726972853039600853e-01,3.699581029084311051e-02,1.277649856858746880e-01,5.551027173867309483e-02,-1.720350332076227839e-01,-1.641482127876057739e-01,8.093322664602180250e-02,-4.629593688917996164e-02,6.692358457168624819e-02,4.182121988370084142e-02,4.718997721923532535e-02,-1.785822982509575052e-01,-2.065775005052163382e-01,-2.451085315648413865e-01,4.250002828244657527e-02,5.712074842749337300e-02,-7.787031070046175618e-02,1.398345301416220599e-01,4.243229795441208485e-02,1.498766801115368171e-03,1.538231005583468869e-01,1.046584079973057746e-01,1.415849828417136136e-01,-1.742024037047266716e-01,-7.258282975856868158e-02,-2.144643209252333205e-01,1.374594533052123646e-01,6.630347579057041529e-02,-5.971406743201422779e-04,-5.184380331440565509e-02,1.395365166982702465e-01,1.712373204552164740e-01,6.991575995241025576e-02,-1.506924542847523467e-02,-3.707708668448451150e-01,1.497442296922693872e-01,-1.429335689288004918e-01,-1.600843931055359604e-01,2.181819633751268250e-01,6.408342614943966786e-02,-2.134558915967197171e-02,5.667673849926722213e-02
3.905425056457889621e-02,1.843117460816852127e-01,1.756399677219137589e-01,1.137538849002035085e-01,-8.723290124651504607e-02,4.839265176397462842e-02,-1.554992464167883337e-01,-7.074156122535545099e-02,-1.083262114389444974e-01,2.597556496672311921e-01,5.709473116191081561e-04,1.597584360938195391e-01,-1.034894082218979217e-01,1.119130968316955355e-01,-6.238794376631377758e-02,-6.693878093568061960e-02,-4.629051724129580603e-02,5.025995324087671051e-02,-1.258591496470170060e-02,3.707710782432963037e-02,1.732518671515551889e-01,-1.055574540766413966e-01,1.468558752802963385e-01,-8.057046048004290473e-02,-2.350034891164094475e-01,1.130796868010380263e-01,-1.826565518719363013e-01,3.047337531930167237e-02,-1.046484229316992226e-01,-9.856548952012771092e-02,3.438410305743839768e-01,-2.464231928747457334e-01,9.835338225297450554e-02,9.600505179520718579e-02,1.052847447331587381e-02,-1.055082148896236832e-01,9.096750420031922413e-02,-1.494201006349874239e-01,8.821957880175439193e-02,-2.967797306747725350e-01,1.293930082229797773e-01,-2.953972458085063479e-01,-1.806207008702428451e-01,-8.922898213561727965e-02,-1.930176131093920278e-01,-4.433988790944068392e-02,-8.502281927537434433e-03,-4.242334724552089542e-02,-1.552947144091763598e-01,3.879290411040802605e-02
-1.429615136068475567e-01,-6.668830601874162212e-02,-4.358582731916084418e-02,-4.869405974469416011e-03,-3.039199271149766735e-01,-4.763526247831088856e-02,2.378313408511288085e-01,1.371739526093991857e-01,1.050146441600287028e-01,-4.825355762384297281e-02,-4.859322190980051165e-02,4.767241325958749415e-02,4.232800801022432863e-02,-2.038941021549493249e-01,-1.313996597481210116e-01,3.988401732767047486e-03,1.699913606128123922e-01,2.524209833838987616e-02,1.269415659949282849e-01,1.427014581379113245e-01,-3.089352825873184494e-01,-2.212222879932519426e-01,1.867808601226042253e-01,6.093524217533580201e-02,-2.442080070945348153e-02,2.111783089123981383e-01,5.772966047661151623e-02,4.815006616171528531e-02,-1.656526800851516323e-01,4.876836130724736956e-02,-2.869632490894400978e-01,-2.927746927319948567e-01,1.053091967830074860e-01,1.314474250383337872e-01,1.061530502434332585e-01,-5.769781694980299913e-02,1.256890539404598682e-02,-2.047008048340984848e-02,7.753898777874458637e-02,1.695004395745144110e-01,-1.737462431489836534e-01,7.388494307746699963e-02,-1.318879271591849867e-01,1.004955169804529896e-01,-1.398833060153573393e-01,-1.340294043370579002e-01,1.374048181787609207e-02,-2.126457647728240419e-01,2.946056955234847559e-04,4.952464506894969920e-02
-2.040639936153907930e-01,5.615589886106060746e-02,2.147162204172062550e-01,-4.047169046712808388e-02,-1.153165974953786616e-01,2.020875971448116148e-01,-2.868948966607354559e-02,-1.100412694427513327e-01,-1.456100577446417244e-01,2.838266152021274857e-01,4.195927796050836350e-02,-7.115238899702927555e-02,8.684506161567520643e-02,2.439389562402241030e-01,5.321881288551037759e-02,-3.425683347131321804e-02,-1.169650052583135480e-01,-6.041128783572309591e-02,2.033254900091465700e-01,-2.408918353433996823e-02,8.313138302267039648e-02,-4.273163846560622259e-02,3.167947704608253812e-01,6.792751938122340571e-02,-1.051468315022270616e-01,2.836361701460759499e-01,-1.917972159494940043e-01,-6.755932560619044847e-02,-1.124408771490005843e-01,-7.673877730787409535e-02,2.005936614828962850e-01,-1.848353911227214874e-01,4.708436602447281516e-02,1.125847689691284181e-01,9.973184374182862688e-02,7.304202716429611386e-02,2.180172680554327558e-01,-6.512162888873089528e-02,-5.062876012320959018e-02,-1.427999351397925276e-01,5.886233471317065674e-02,-2.509219416287801208e-01,-1.098275477687379598e-01,6.476401539458968848e-02,-7.802110735195438851e-02,1.452714887561057031e-02,-3.449171570711010576e-02,-5.968336451037058871e-02,-1.004174459436141115e-01,-2.308405684962356597e-01
1.410473281565261250e-01,9.039874356344565487e-02,-3.784260635233875625e-02,1.834269346577030169e-01,1.310764281187228042e-01,-8.209913962675724486e-02,1.986545421967879643e-01,-2.476318306887535098e-02,1.261500422290490198e-01,8.988904200381246656e-02,2.780170438359865770e-01,2.273750219239314696e-01,-9.509106049654969528e-02,1.796971442749792924e-01,-1.140134574528899464e-01,-3.211338581723411495e-02,-2.058581784022478767e-01,2.373721726858360470e-01,-1.301642154562032694e-01,7.472049859395542282e-02,-6.664402581212787793e-03,-2.290813189905147040e-01,1.477784513281630019e-01,6.114012399222590322e-02,-2.143393498473035175e-01,-1.099489703378749156e-01,-1.350731008631428920e-01,-9.575607884044883000e-02,-3.054271749184078177e-01,-2.182485201780526296e-01,1.040491200961119328e-01,1.531970382947358267e-01,-7.843935117497026488e-02,1.309692376619759069e-01,5.707782443755261836e-02,-1.163716475013217289e-01,-1.002274521790337547e-02,-1.766979990464079275e-01,1.394416588656644529e-01,4.147614408002443798e-02,-6.781655815531843767e-02,-2.439129781077386538e-01,-9.974618890384358283e-02,1.870998484715406113e-02,2.858266342561177967e-02,-4.706536075325558170e-03,1.495241244808982461e-01,-6.904377950705332945e-02,-2.543913921448334378e-02,-9.437135314410624587e-02
1.410473281565261250e-01,9.039874356344565487e-02,-3.784260635233875625e-02,1.834269346577030169e-01,1.310764281187228042e-01,-8.209913962675724486e-02,1.986545421967879643e-01,-2.476318306887535098e-02,1.261500422290490198e-01,8.988904200381246656e-02,2.780170438359865770e-01,2.273750219239314696e-01,-9.509106049654969528e-02,1.796971442749792924e-01,-1.140134574528899464e-01,-3.211338581723411495e-02,-2.058581784022478767e-01,2.373721726858360470e-01,-1.301642154562032694e-01,7.472049859395542282e-02,-6.664402581212787793e-03,-2.290813189905147040e-01,1.477784513281630019e-01,6.114012399222590322e-02,-2.143393498473035175e-01,-1.099489703378749156e-01,-1.350731008631428920e-01,-9.575607884044883000e-02,-3.054271749184078177e-01,-2.182485201780526296e-01,1.040491200961119328e-01,1.531970382947358267e-01,-7.843935117497026488e-02,1.309692376619759069e-01,5.707782443755261836e-02,-1.163716475013217289e-01,-1.002274521790337547e-02,-1.766979990464079275e-01,1.394416588656644529e-01,4.147614408002443798e-02,-6.781655815531843767e-02,-2.439129781077386538e-01,-9.974618890384358283e-02,1.870998484715406113e-02,2.858266342561177967e-02,-4.706536075325558170e-03,1.495241244808982461e-01,-6.904377950705332945e-02,-2.543913921448334378e-02,-9.437135314410624587e-02
2.994995959460844404e-01,1.293702215392541488e-01,1.470635187510780650e-01,-2.676092719715740531e-02,7.851657354033370062e-02,2.240209002537090280e-02,5.128903882082900406e-02,2.691701069935104398e-02,-7.453069378957831448e-02,1.604636981604601886e-01,-1.552850118560986648e-01,-2.411736556526728956e-02,8.958535832221298234e-02,4.194703046848143740e-02,1.886310198615939182e-01,-6.934872151674956187e-02,1.826998467782357527e-01,2.546954158953426348e-02,5.505475868427968378e-02,-3.710679891624509182e-03,-1.656785301179612424e-01,2.025470963203318542e-02,-8.942598885155207677e-02,1.783787982438224395e-01,1.805475374321971749e-01,3.504813967152270449e-01,-1.165993050913474161e-01,-1.326052574952464591e-01,1.135499263537538411e-01,1.701310173910639545e-01,-5.442549572280428599e-02,-2.012655686181103951e-02,2.643890228736843206e-01,-6.803597711408940207e-02,-3.452731366946604208e-02,9.795143403979189589e-02,-2.145080215410652587e-03,-2.699751692679828730e-01,-2.422908849315325575e-01,6.678895208077392787e-02,3.302069712723904038e-02,-2.965422243255734849e-02,-4.443779456664515709e-02,3.179995984166144596e-01,-1.523802157310634176e-01,-2.870622052976020550e-02,-9.555103407447712582e-02,1.027045874276465431e-01,-1.997704529655187355e-01,-9.155858238678724059e-02
