1.854012828250680145e-01,-1.913373617366947166e-01,1.122138144484523536e-01,1.395467596188061932e-01,-7.677947067257159808e-02,2.374262926045235967e-03,1.253322115659364633e-01,-2.499561409890083685e-01,-1.073013718718703741e-02,8.228552114031624509e-02,4.591186033211275969e-02,3.746475258542578818e-02,-8.139679568962668310e-02,-6.126303258567464965e-02,-3.874471960074529764e-02,-1.641932918044380560e-02,6.607260561293581969e-02,-2.620475289993388825e-03,1.321401520677083219e-01,-1.925684235564354696e-01,-3.761990010243421861e-02,-2.072568460906027143e-01,-1.538439405883434627e-02,1.283896294826351037e-01,1.236255888788437979e-01,1.494289818978210838e-01,-9.221496222885545990e-02,-2.055535961756189134e-01,4.271953153105896572e-02,3.896226340176797698e-02,3.354390500885417459e-01,-2.115234028083343709e-01,-1.044884799330654396e-01,-2.006462127572002097e-01,1.646688526717899892e-01,1.153825338447439924e-01,-3.211216324863511856e-02,1.943728566346856479e-01,-3.403801612280492328e-02,1.170857837597277934e-01,8.388084234781592596e-02,-3.305653943912118670e-02,-1.191364292019261167e-01,2.877143247479065913e-01,-1.978130841857420399e-02,-1.211634652393622641e-01,3.667215113983926522e-01,9.533983558773168054e-02,1.109186699586428848e-01,-9.785929635306414749e-04
1.048237714658518671e-01,8.414608195736372753e-02,1.916079336693883306e-01,2.439529996066052697e-01,1.962592856823771048e-01,1.004726746387761688e-01,1.433588344301764128e-01,-1.465453576748955711e-01,-1.268986021573459966e-01,1.411720047524279709e-01,1.459882367808025272e-01,9.562346660732444492e-02,7.502387815875587174e-02,2.113761797245906071e-01,-7.335425105558603109e-02,-7.506206089916100943e-02,-1.375672069423616584e-01,-4.651525570899706780e-02,3.248136303100183919e-02,-7.054434847759019633e-02,-1.928575506281017260e-01,-2.803133819469466048e-01,1.263952842156419731e-01,9.167328855450264380e-02,-5.296119652102702913e-02,1.296008988305637211e-01,-5.927523332074836199e-02,-2.277079791433310647e-04,1.387335161038275033e-01,-2.688585598254071129e-03,2.821530958028302671e-01,-2.151076748096375779e-01,-1.085031991776191085e-01,-1.496329529103832823e-01,1.553135033352012750e-01,6.101081243007253768e-02,-1.323674119308264514e-02,-1.057852822924174596e-01,-7.126287822885041257e-02,8.653423881179377053e-02,9.884990817155807352e-02,-8.513536204967848964e-02,-1.636685811674878643e-01,2.238029261473516995e-01,-2.169821002477076710e-01,-9.861213383358066742e-02,2.315436089749374760e-01,1.500824678996982298e-01,9.827369590726245385e-02,-9.642183299761357407e-02
3.921244790796618584e-02,-2.701235436149073549e-02,-2.026300813110163412e-01,2.285833477971535230e-02,-2.173375560464913328e-02,1.345846209095470369e-01,-1.049002215197791799e-02,-2.299680209910786866e-01,4.401763812688473665e-02,-2.182170106426329845e-02,1.089419703020471225e-01,-2.542933608843579024e-02,9.328206495075062887e-02,8.675164677940104541e-02,-6.562415349209209381e-02,4.073933078126740215e-02,-1.307898678861954822e-01,-2.577924674690065254e-01,-6.042788665488929047e-03,-2.995946284856110808e-01,-4.559130049998073170e-02,-1.179273766226261316e-01,1.920953379572346020e-02,-1.420917950366113944e-02,9.254669121397687825e-02,4.030147466318838301e-02,-1.910849007616676476e-01,6.361450618090887243e-02,2.067092536931200986e-01,-4.587010631875754196e-02,5.293942432774285667e-01,-9.294338137223651791e-03,6.422638203822443603e-02,-2.656327116346096640e-01,-5.701672552985481701e-02,4.015178026384513127e-02,-7.520459505006055201e-02,2.904071347259187114e-02,-8.653833226033690040e-02,1.789708814948145765e-01,-1.084105551843785459e-01,3.249678291742931491e-02,3.877084942990357413e-02,1.613481083321296194e-01,1.170348237665419511e-01,-1.295866991514740552e-01,2.801530683709055891e-01,-2.497838171041423180e-02,7.441869945350845783e-02,-2.362926093633312824e-02
-5.606347828520398535e-02,1.286196038522060547e-01,8.146055967984709711e-02,2.342607376906748751e-01,-4.799331552820967906e-02,1.449726519429852785e-03,1.052267679857621097e-01,4.181106564023216038e-02,1.186703916668945535e-01,-1.263815850755546991e-02,2.958616505529598501e-03,5.622191228770949400e-02,8.509789415694928028e-02,-1.027161984075977558e-01,2.608953769930009645e-02,3.238258059602273087e-01,-2.328425871787373827e-02,-4.372667676143522641e-02,-4.617741811487720976e-02,-4.166149507842625832e-02,2.339172793635650172e-01,-1.055126139483244935e-01,2.722959775928734949e-01,-5.836686493701496309e-02,-1.093305410296812191e-01,-4.414547433449177855e-02,-3.435469615168580404e-01,1.638960978366512389e-01,1.948184265774133006e-01,-8.612051362766669910e-03,-1.519636907948021531e-02,-2.859124383676483472e-01,9.132667710859974919e-02,-1.396878254258432095e-01,-7.082221498014099059e-02,-2.542367171674194196e-02,6.988933784650711023e-02,9.572515955578089764e-02,-5.009284304392964092e-03,2.445312496013472142e-02,2.646512599894604301e-01,-1.498032271242723812e-01,9.046359957047529765e-02,2.766501428365565340e-01,-7.266913443592208643e-02,1.790968986364812610e-01,-1.584229232046424629e-01,1.406074073984276696e-01,-6.485157973886664096e-02,-1.503017956636253927e-01
2.334639351871388990e-01,-1.708323817560307711e-01,-7.874403934951525186e-02,-1.222551155264583501e-02,5.164190523643692743e-02,2.217756323821535591e-01,2.340492944552399479e-01,-7.166119220549263535e-02,1.271626920999893162e-01,2.004383429320187315e-01,1.487794433942498107e-01,1.005666105154628814e-01,-6.234642681987182661e-02,1.138618189241707851e-01,-2.418289079538731567e-01,6.196499916775437267e-02,1.777207385625875491e-01,-1.739631097125195480e-01,9.716775024906972036e-02,4.081653528797472147e-02,-1.405995196864636212e-02,-7.113059235279457770e-02,2.517800155115909044e-01,6.617392113097123052e-02,-1.410319302425769583e-01,1.702526872550403636e-01,4.902289457561063990e-02,7.364386069422196833e-03,-2.071982983507339796e-02,-1.711099553444528354e-01,1.200741801888560584e-01,-2.997605929388409973e-01,2.717199957410974462e-02,-8.891984933595567520e-02,2.602960487346093199e-01,6.745415849797931074e-02,2.065751739685619051e-02,-1.288054745620793688e-02,1.764820428210576164e-01,2.622975997803742021e-01,4.777664581126648408e-02,-2.446424089521652412e-02,2.208692696444487097e-02,-2.412057835717010788e-03,4.253673623391036190e-02,9.017553937881758741e-02,2.713801097144581398e-01,1.004023322692538800e-01,-1.207218518951743147e-01,-7.760353290457000508e-02
1.591601041043409076e-02,1.314699752717326808e-01,1.069565628141728592e-01,-3.238586606664559803e-02,-8.623003522277220001e-02,1.021541527670042498e-01,1.069693635517486030e-01,-9.267093967963668799e-02,-6.996669813278277861e-02,-1.157250680535610726e-01,-7.271458979904360520e-02,-1.866539549607876313e-03,-1.531970938503043889e-01,2.025162022734036116e-01,-3.870089660401522802e-01,8.768505239388235672e-02,-1.073619195040715658e-02,-6.009732946188009461e-02,2.646125802533632124e-02,1.224262541744658150e-01,-1.426172842439476229e-01,-2.097464855474392986e-01,-3.204451306462561579e-03,9.357339167872701091e-02,5.462928106077254847e-02,-5.619523795753920969e-02,4.339450038178994939e-02,9.306776254448491381e-02,1.626355043561568403e-01,-3.676798523007709929e-02,4.210375934290190303e-01,-1.165677832772979011e-01,-2.306052874271227390e-02,-9.012785981458783235e-02,1.712055981631209478e-01,-8.180098002156294124e-02,7.923443213762522419e-02,8.993371529468896508e-02,-1.591131680665631709e-01,1.286602133738557197e-01,-1.539118016982836956e-01,-1.975004465999725123e-01,-3.326058313432180003e-02,1.023760322183172450e-01,-3.267814957462520931e-01,5.273903881208690664e-02,2.562707662664999719e-01,-4.148505702674069179e-02,3.017987229109148073e-02,7.504432403782997085e-02
1.237217819077701814e-01,3.245352434027139882e-02,2.517269631315273148e-01,1.012779104640697120e-01,3.054715017189099657e-02,8.345022185702102857e-02,1.829168391586145914e-01,-1.132890185349253037e-01,2.254560812001802916e-01,3.314999270852010405e-01,2.835791001094542171e-02,-1.407531670903706678e-01,1.591774890094685702e-01,-1.073226854144330167e-01,5.009818201095437434e-02,-6.135101905972349667e-02,5.609541645836554902e-02,2.546031635601310739e-01,-7.705127015966435622e-02,-1.655502934302016116e-01,1.433203542497856753e-01,-2.119783486132515160e-01,-1.817711130374682904e-02,1.051477074043730836e-02,1.122098491179119584e-01,-1.104413424080927242e-02,-2.902110002712763454e-02,3.130066714368225089e-02,1.311903949215497689e-01,1.292602505016932912e-01,4.112253505359226846e-01,8.710846355918742956e-02,1.644307145856789276e-01,-5.800179062674595820e-02,-1.546136007260641154e-01,-2.927306469277391951e-02,-1.452053351918376478e-01,2.378926767724574842e-02,1.332679149005578378e-01,8.407062542054633686e-03,1.682696101990633908e-01,3.900460564707489142e-02,-9.138710882487909026e-02,7.620504920711644592e-02,-2.283370356790793976e-01,7.433908446624536148e-02,8.941180092721810746e-02,1.718589181719492043e-01,-5.894309258519811467e-02,4.088483253883162111e-02
1.426345408457751485e-01,-2.760855700842827082e-02,1.287832443627438539e-01,-1.548932283441910029e-01,7.106917555593743330e-02,1.654192533040678703e-01,1.002603377237009374e-01,-1.704791881308173052e-01,-9.769935845195745761e-02,-1.592008755098657524e-01,-1.953366931871773904e-01,-1.528904625230853576e-01,2.333692361376240101e-02,1.785062575356882175e-01,-1.080493160869019642e-01,1.997463793707106652e-03,-5.001712563618366386e-02,-8.991838314898061013e-02,5.673569469439818103e-02,-2.012369493374676077e-01,-5.145567571148332298e-02,-1.220546714792490745e-01,3.808656360695996668e-01,1.175229386272967774e-01,1.217865689617384506e-01,2.149021746702863001e-01,9.012046041964161258e-02,2.767258149022185920e-01,6.751981834650547243e-03,-1.408018400544337190e-01,2.844887833196909632e-01,-6.491882377364099899e-02,2.215647223069314165e-01,2.160426107522345554e-02,-8.883797001871382437e-02,-2.050384029439618339e-02,4.155789097920600111e-02,1.636025586331748549e-01,-2.204643015261041894e-01,1.039677553725608106e-01,8.528661204422580133e-02,-7.223162005350224069e-02,3.246241303440457193e-02,1.720337825793677999e-01,-5.211392741492362757e-02,3.066772677912809122e-02,1.580584386628614280e-01,-1.937120719616651152e-02,-1.558315871554782628e-01,-5.109953953150649097e-02
-1.151003107236821255e-01,9.843873784147132155e-02,-2.787375211539754732e-02,1.165066894078171239e-01,1.551652681175758886e-01,1.125361948907288023e-01,-2.912213982396673617e-01,3.985775611446319006e-02,4.174328775728138735e-02,-1.989287683493053405e-01,-1.672347426444066310e-01,1.552947689172199663e-01,-1.886308647616059264e-01,-1.288170354219859148e-01,-3.124854295412296881e-02,-4.033690907314638890e-02,8.803723361405667303e-02,-8.567513902854817509e-02,-1.376075497018278693e-01,-8.727835892814221619e-02,4.284404455425629143e-02,2.123994415282853265e-01,6.185217192601828728e-02,-1.328160201149959363e-01,7.345544357413025249e-02,-3.029800708473522342e-01,1.200446512540941091e-01,-1.131008183771771078e-02,-5.733777405042472797e-02,-1.564162458421379520e-01,3.402245008249973890e-01,-1.896383809828371125e-01,3.298903370133976498e-02,-1.840465364542045734e-01,1.126656956903729079e-01,-1.477733624738902518e-01,-1.553698793810135564e-02,4.919476376880328738e-02,6.179778159016776490e-02,-3.265233162226509334e-02,-8.203616655854877732e-03,1.369678157515860084e-01,-9.967158545408323633e-02,-1.938108967473702038e-01,-4.887101176969302352e-02,6.008319100287979470e-02,-8.749074023955855095e-02,-1.980999632315830483e-01,-1.149837600040024277e-01,2.839952536195262112e-01
1.694444694002035234e-01,-5.875535977835637941e-02,1.715646473748690393e-01,4.455460448125625472e-02,-9.147632304341753173e-02,-1.481963891336281897e-03,9.548710558147910366e-02,2.947992687066797526e-02,-1.570745138282695352e-01,1.418300676446415942e-01,1.255824435294157840e-02,2.237086787463293258e-01,4.737507781971032200e-02,4.893964955533703504e-02,1.665931290484694849e-01,6.355710953171628264e-02,-1.058970058101371958e-01,-1.398565079830557389e-01,8.221236068277702758e-02,-1.824124733544361943e-02,-6.515254828062291836e-02,-2.375023753058003173e-01,-2.238244300461290637e-01,1.316535992039130111e-02,-3.097890620307482135e-02,-1.482600523485180788e-01,5.823254974092748060e-02,-4.577963907080368627e-02,3.967375800636652877e-02,8.137123457089878720e-02,4.326590667681897151e-01,-7.134910119656988348e-02,6.055336330191259803e-02,-2.580096472536571456e-02,-1.850245943532507348e-02,2.046675899292694015e-02,4.680789645069152044e-02,-2.726136029117264270e-01,-1.408423232196836638e-03,-3.888279079106818914e-01,-1.952145671122892945e-02,-7.160568324445934496e-02,9.934162386481097673e-02,1.689891809543244694e-01,-2.231685060139304844e-01,2.966898732700758157e-02,1.359055302832240519e-01,1.519583063771202947e-01,1.928802492329941831e-01,-5.258195712236936326e-02
